Experiment,Condition,Biome,dsc,scv,sbv,sci,cap,Left,Perc.Accom
mysteryGoo,Landed@KSC,SPHRoundTank,1,1,0.3,0,3.9,3.9,0
mysteryGoo,Landed@KSC,SPHTanks,1,1,0.3,0,3.9,3.9,0
mysteryGoo,Landed@KSC,SPHWaterTower,1,1,0.3,0,3.9,3.9,0
mysteryGoo,Landed@KSC,TrackingStation,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,TrackingStationDishEast,1,1,0.3,0,3.9,3.9,0
mysteryGoo,Landed@KSC,TrackingStationDishNorth,1,1,0.3,0,3.9,3.9,0
mysteryGoo,Landed@KSC,TrackingStationHub,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,TrackingStationSouth,1,1,0.3,0,3.9,3.9,0
mysteryGoo,Landed@KSC,VAB,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,VABMainBuilding,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,VABPodMemorial,1,1,0.3,0,3.9,3.9,0
mysteryGoo,Landed@KSC,VABRoundTank,1,1,0.3,0,3.9,3.9,0
mysteryGoo,Landed@KSC,VABTanks,1,1,0.3,0,3.9,3.9,0
mysteryGoo,Landed@Kerbin,Badlands,1,1,0.3,0,3.9,3.9,0.00
mysteryGoo,Landed@Kerbin,Deserts,1,1,0.3,0,3.9,3.9,0.00
mysteryGoo,Landed@Kerbin,Grasslands,1,0.0006544896,0.3,3.897448,3.9,0.00255200000000011,99.93
mysteryGoo,Landed@Kerbin,Highlands,1,1,0.3,0,3.9,3.9,0.00
mysteryGoo,Landed@Kerbin,IceCaps,1,1,0.3,0,3.9,3.9,0.00
mysteryGoo,Landed@Kerbin,Mountains,1,1,0.3,0,3.9,3.9,0.00
mysteryGoo,Landed@Kerbin,Shores,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@Kerbin,Tundra,1,0.0001510596,0.3,3.899411,3.9,0.000589000000000173,99.98
mysteryGoo,Landed@Kerbin,Water,1,1,0.3,0,3.9,3.9,0.00
mysteryGoo,Splashed@Kerbin,Badlands,1,1,0.4,0,5.2,5.2,0.00
mysteryGoo,Splashed@Kerbin,Deserts,1,1,0.4,0,5.2,5.2,0.00
mysteryGoo,Splashed@Kerbin,Grasslands,1,1,0.4,0,5.2,5.2,0.00
mysteryGoo,Splashed@Kerbin,Highlands,1,1,0.4,0,5.2,5.2,0.00
mysteryGoo,Splashed@Kerbin,IceCaps,1,1,0.4,0,5.2,5.2,0.00
mysteryGoo,Splashed@Kerbin,Mountains,1,1,0.4,0,5.2,5.2,0.00
mysteryGoo,Splashed@Kerbin,Shores,1,1,0.4,0,5.2,5.2,0.00
mysteryGoo,Splashed@Kerbin,Tundra,1,1,0.4,0,5.2,5.2,0.00
mysteryGoo,Splashed@Kerbin,Water,1,0.002835989,0.4,5.185253,5.2,0.0147469999999998,99.72
mysteryGoo,FlyingLow@Kerbin,Global,1,0.0001510159,0.7,9.098625,9.099999,0.00137400000000021,99.98
mysteryGoo,FlyingHigh@Kerbin,Global,1,0.01228944,0.9,11.55621,11.7,0.143789999999999,98.77
mysteryGoo,InSpaceLow@Kerbin,Global,1,0.01228949,1,12.84024,13,0.15976,98.77
mysteryGoo,InSpaceHigh@Kerbin,Global,1,0.002836374,1.5,19.44469,19.5,0.0553099999999986,99.72
mysteryGoo,InSpaceLow@Kerbol,Global,1,1,11,0,143,143,0
mysteryGoo,InSpaceHigh@Kerbol,Global,1,1,2,0,26,26,0
mysteryGoo,Landed@Laythe,Dunes,1,1,14,0,182,182,0
mysteryGoo,Landed@Laythe,Poles,1,1,14,0,182,182,0
mysteryGoo,Landed@Laythe,Shores,1,1,14,0,182,182,0
mysteryGoo,Landed@Laythe,TheSagenSea,1,1,14,0,182,182,0
mysteryGoo,Splashed@Laythe,Dunes,1,1,12,0,156,156,0
mysteryGoo,Splashed@Laythe,Poles,1,1,12,0,156,156,0
mysteryGoo,Splashed@Laythe,Shores,1,1,12,0,156,156,0
mysteryGoo,Splashed@Laythe,TheSagenSea,1,1,12,0,156,156,0
mysteryGoo,FlyingLow@Laythe,Global,1,1,11,0,143,143,0
mysteryGoo,FlyingHigh@Laythe,Global,1,1,10,0,130,130,0
mysteryGoo,InSpaceLow@Laythe,Global,1,1,9,0,117,117,0
mysteryGoo,InSpaceHigh@Laythe,Global,1,1,8,0,104,104,0
mysteryGoo,Landed@Minmus,Flats,1,1,5,0,65,65,0
mysteryGoo,Landed@Minmus,GreatFlats,1,1,5,0,65,65,0
mysteryGoo,Landed@Minmus,GreaterFlats,1,1,5,0,65,65,0
mysteryGoo,Landed@Minmus,Highlands,1,1,5,0,65,65,0
mysteryGoo,Landed@Minmus,LesserFlats,1,1,5,0,65,65,0
mysteryGoo,Landed@Minmus,Lowlands,1,1,5,0,65,65,0
mysteryGoo,Landed@Minmus,Midlands,1,1,5,0,65,65,0.00
mysteryGoo,Landed@Minmus,Poles,1,1,5,0,65,65,0
mysteryGoo,Landed@Minmus,Slopes,1,1,5,0,65,65,0
mysteryGoo,InSpaceLow@Minmus,Global,1,1,4,0,52,52,0.00
mysteryGoo,InSpaceHigh@Minmus,Global,1,1,2.5,0,32.5,32.5,0.00
mysteryGoo,Landed@Moho,Canyon,1,1,10,0,130,130,0
mysteryGoo,Landed@Moho,CentralLowlands,1,1,10,0,130,130,0
mysteryGoo,Landed@Moho,Highlands,1,1,10,0,130,130,0
mysteryGoo,Landed@Moho,Midlands,1,1,10,0,130,130,0
mysteryGoo,Landed@Moho,MinorCraters,1,1,10,0,130,130,0
mysteryGoo,Landed@Moho,NorthPole,1,1,10,0,130,130,0
mysteryGoo,Landed@Moho,NorthernSinkhole,1,1,10,0,130,130,0
mysteryGoo,Landed@Moho,NorthernSinkholeRidge,1,1,10,0,130,130,0
mysteryGoo,Landed@Moho,SouthEasternLowlands,1,1,10,0,130,130,0
mysteryGoo,Landed@Moho,SouthPole,1,1,10,0,130,130,0
mysteryGoo,Landed@Moho,SouthWesternLowlands,1,1,10,0,130,130,0
mysteryGoo,Landed@Moho,WesternLowlands,1,1,10,0,130,130,0
mysteryGoo,InSpaceLow@Moho,Global,1,1,8,0,104,104,0
mysteryGoo,InSpaceHigh@Moho,Global,1,1,7,0,91,91,0
mysteryGoo,Landed@Mun,Canyons,1,1,4,0,52,52,0
mysteryGoo,Landed@Mun,EastCrater,1,1,4,0,52,52,0
mysteryGoo,Landed@Mun,EastFarsideCrater,1,1,4,0,52,52,0
mysteryGoo,Landed@Mun,FarsideCrater,1,1,4,0,52,52,0
mysteryGoo,Landed@Mun,HighlandCraters,1,1,4,0,52,52,0
mysteryGoo,Landed@Mun,Highlands,1,0.002836007,4,51.85253,52,0.147469999999998,99.72
mysteryGoo,Landed@Mun,MidlandCraters,1,1,4,0,52,52,0
mysteryGoo,Landed@Mun,Midlands,1,1,4,0,52,52,0.00
mysteryGoo,Landed@Mun,NorthernBasin,1,0.002836007,4,51.85253,52,0.147469999999998,99.72
mysteryGoo,Landed@Mun,NorthwestCrater,1,1,4,0,52,52,0.00
mysteryGoo,Landed@Mun,PolarCrater,1,1,4,0,52,52,0
mysteryGoo,Landed@Mun,PolarLowlands,1,1,4,0,52,52,0
mysteryGoo,Landed@Mun,Poles,1,1,4,0,52,52,0.00
mysteryGoo,Landed@Mun,SouthwestCrater,1,1,4,0,52,52,0
mysteryGoo,Landed@Mun,TwinCraters,1,1,4,0,52,52,0
mysteryGoo,InSpaceLow@Mun,Global,1,0.002836081,3,38.88939,39,0.110610000000001,99.72
mysteryGoo,InSpaceHigh@Mun,Global,1,0.002836007,2,25.92626,26,0.0737400000000008,99.72
mysteryGoo,Landed@Pol,Highlands,1,1,12,0,156,156,0
mysteryGoo,Landed@Pol,Lowlands,1,1,12,0,156,156,0
mysteryGoo,Landed@Pol,Midlands,1,1,12,0,156,156,0
mysteryGoo,Landed@Pol,Poles,1,1,12,0,156,156,0
mysteryGoo,InSpaceLow@Pol,Global,1,1,9,0,117,117,0
mysteryGoo,InSpaceHigh@Pol,Global,1,1,8,0,104,104,0
mysteryGoo,Landed@Tylo,Highlands,1,1,12,0,156,156,0
mysteryGoo,Landed@Tylo,Lowlands,1,1,12,0,156,156,0
mysteryGoo,Landed@Tylo,MajorCrater,1,1,12,0,156,156,0
mysteryGoo,Landed@Tylo,Mara,1,1,12,0,156,156,0
mysteryGoo,Landed@Tylo,Midlands,1,1,12,0,156,156,0
mysteryGoo,InSpaceLow@Tylo,Global,1,1,10,0,130,130,0
mysteryGoo,InSpaceHigh@Tylo,Global,1,1,8,0,104,104,0
mysteryGoo,Landed@Vall,Highlands,1,1,12,0,156,156,0
mysteryGoo,Landed@Vall,Lowlands,1,1,12,0,156,156,0
mysteryGoo,Landed@Vall,Midlands,1,1,12,0,156,156,0
mysteryGoo,Landed@Vall,Poles,1,1,12,0,156,156,0
mysteryGoo,InSpaceLow@Vall,Global,1,1,9,0,117,117,0
mysteryGoo,InSpaceHigh@Vall,Global,1,1,8,0,104,104,0
seismicScan,Landed@Bop,Peaks,2.5,1,12,0,264,264,0
seismicScan,Landed@Bop,Poles,2.5,1,12,0,264,264,0
seismicScan,Landed@Bop,Rodges,2.5,1,12,0,264,264,0
seismicScan,Landed@Bop,Slopes,2.5,1,12,0,264,264,0
seismicScan,Landed@Bop,Valley,2.5,1,12,0,264,264,0
seismicScan,Landed@Dres,Canyons,2.5,1,8,0,176,176,0
seismicScan,Landed@Dres,Highlands,2.5,1,8,0,176,176,0
seismicScan,Landed@Dres,ImpactCraters,2.5,1,8,0,176,176,0
seismicScan,Landed@Dres,ImpactEjecta,2.5,1,8,0,176,176,0
seismicScan,Landed@Dres,Lowlands,2.5,1,8,0,176,176,0
seismicScan,Landed@Dres,Midlands,2.5,1,8,0,176,176,0
seismicScan,Landed@Dres,Poles,2.5,1,8,0,176,176,0
seismicScan,Landed@Dres,Ridges,2.5,1,8,0,176,176,0
seismicScan,Landed@Duna,Craters,2.5,1,8,0,176,176,0
seismicScan,Landed@Duna,Highlands,2.5,1,8,0,176,176,0
seismicScan,Landed@Duna,Lowlands,2.5,1,8,0,176,176,0
seismicScan,Landed@Duna,Midlands,2.5,1,8,0,176,176,0
seismicScan,Landed@Duna,Poles,2.5,1,8,0,176,176,0
seismicScan,Landed@Eeloo,Craters,2.5,1,15,0,330,330,0
seismicScan,Landed@Eeloo,Glaciers,2.5,1,15,0,330,330,0
seismicScan,Landed@Eeloo,Highlands,2.5,1,15,0,330,330,0
seismicScan,Landed@Eeloo,IceCanyons,2.5,1,15,0,330,330,0
seismicScan,Landed@Eeloo,Lowlands,2.5,1,15,0,330,330,0
seismicScan,Landed@Eeloo,Midlands,2.5,1,15,0,330,330,0
seismicScan,Landed@Eeloo,Poles,2.5,1,15,0,330,330,0
seismicScan,Landed@Eve,ExplodiumSea,2.5,1,8,0,176,176,0
seismicScan,Landed@Eve,Highlands,2.5,1,8,0,176,176,0
seismicScan,Landed@Eve,ImpactEjecta,2.5,1,8,0,176,176,0
seismicScan,Landed@Eve,Lowlands,2.5,1,8,0,176,176,0
seismicScan,Landed@Eve,Midlands,2.5,1,8,0,176,176,0
seismicScan,Landed@Eve,Peaks,2.5,1,8,0,176,176,0
seismicScan,Landed@Eve,Poles,2.5,1,8,0,176,176,0
seismicScan,Landed@Gilly,Highlands,2.5,1,9,0,198,198,0
seismicScan,Landed@Gilly,Lowlands,2.5,1,9,0,198,198,0
seismicScan,Landed@Gilly,Midlands,2.5,1,9,0,198,198,0
seismicScan,Landed@Ike,CentralMountainRidge,2.5,1,8,0,176,176,0
seismicScan,Landed@Ike,EasternMountainRidge,2.5,1,8,0,176,176,0
seismicScan,Landed@Ike,Lowlands,2.5,1,8,0,176,176,0
seismicScan,Landed@Ike,Midlands,2.5,1,8,0,176,176,0
seismicScan,Landed@Ike,PolarLowlands,2.5,1,8,0,176,176,0
seismicScan,Landed@Ike,SouthEasternMountainRange,2.5,1,8,0,176,176,0
seismicScan,Landed@Ike,SouthPole,2.5,1,8,0,176,176,0
seismicScan,Landed@Ike,WesternMountainRidge,2.5,1,8,0,176,176,0
seismicScan,Landed@KSC,Administration,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,AstronautComplex,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,Crawlerway,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,FlagPole,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,KSC,2.5,6.827441E-05,0.3,6.599549,6.6,0.000450999999999979,99.99
seismicScan,Landed@KSC,LaunchPad,2.5,0.0007513075,0.3,6.595041,6.6,0.00495899999999949,99.92
seismicScan,Landed@KSC,MissionControl,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,R&D,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,R&DCentralBuilding,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,R&DCornerLab,2.5,1,0.3,0,6.6,6.6,0
seismicScan,Landed@KSC,R&DMainBuilding,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,R&DObservatory,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,R&DSideLab,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,R&DSmallLab,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,R&DTanks,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,R&DWindTunnel,2.5,1,0.3,0,6.6,6.6,0
seismicScan,Landed@KSC,Runway,2.5,6.827441E-05,0.3,6.599549,6.6,0.000450999999999979,99.99
seismicScan,Landed@KSC,SPH,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,SPHMainBuilding,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,SPHRoundTank,2.5,1,0.3,0,6.6,6.6,0
seismicScan,Landed@KSC,SPHTanks,2.5,1,0.3,0,6.6,6.6,0
seismicScan,Landed@KSC,SPHWaterTower,2.5,1,0.3,0,6.6,6.6,0
seismicScan,Landed@KSC,TrackingStation,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,TrackingStationDishEast,2.5,1,0.3,0,6.6,6.6,0
seismicScan,Landed@KSC,TrackingStationDishNorth,2.5,1,0.3,0,6.6,6.6,0
seismicScan,Landed@KSC,TrackingStationHub,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,TrackingStationSouth,2.5,1,0.3,0,6.6,6.6,0
seismicScan,Landed@KSC,VAB,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,VABMainBuilding,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@KSC,VABPodMemorial,2.5,1,0.3,0,6.6,6.6,0
seismicScan,Landed@KSC,VABRoundTank,2.5,1,0.3,0,6.6,6.6,0
seismicScan,Landed@KSC,VABTanks,2.5,1,0.3,0,6.6,6.6,0
seismicScan,Landed@Kerbin,Badlands,2.5,1,0.3,0,6.6,6.6,0.00
seismicScan,Landed@Kerbin,Deserts,2.5,1,0.3,0,6.6,6.6,0.00
seismicScan,Landed@Kerbin,Grasslands,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@Kerbin,Highlands,2.5,0.008264455,0.3,6.545455,6.6,0.0545449999999992,99.17
seismicScan,Landed@Kerbin,IceCaps,2.5,1,0.3,0,6.6,6.6,0.00
seismicScan,Landed@Kerbin,Mountains,2.5,1,0.3,0,6.6,6.6,0.00
seismicScan,Landed@Kerbin,Shores,2.5,0.0007513075,0.3,6.595041,6.6,0.00495899999999949,99.92
seismicScan,Landed@Kerbin,Tundra,2.5,6.213333E-06,0.3,6.599959,6.6,4.09999999995136e-05,100.00
seismicScan,Landed@Kerbin,Water,2.5,1,0.3,0,6.6,6.6,0.00
seismicScan,Landed@Laythe,Dunes,2.5,1,14,0,308,308,0
seismicScan,Landed@Laythe,Poles,2.5,1,14,0,308,308,0
seismicScan,Landed@Laythe,Shores,2.5,1,14,0,308,308,0
seismicScan,Landed@Laythe,TheSagenSea,2.5,1,14,0,308,308,0
seismicScan,Landed@Minmus,Flats,2.5,1,5,0,110,110,0.00
seismicScan,Landed@Minmus,GreatFlats,2.5,1,5,0,110,110,0
seismicScan,Landed@Minmus,GreaterFlats,2.5,1,5,0,110,110,0
seismicScan,Landed@Minmus,Highlands,2.5,1,5,0,110,110,0
seismicScan,Landed@Minmus,LesserFlats,2.5,1,5,0,110,110,0.00
seismicScan,Landed@Minmus,Lowlands,2.5,1,5,0,110,110,0.00
seismicScan,Landed@Minmus,Midlands,2.5,1,5,0,110,110,0.00
seismicScan,Landed@Minmus,Poles,2.5,1,5,0,110,110,0
seismicScan,Landed@Minmus,Slopes,2.5,1,5,0,110,110,0
seismicScan,Landed@Moho,Canyon,2.5,1,10,0,220,220,0
seismicScan,Landed@Moho,CentralLowlands,2.5,1,10,0,220,220,0
seismicScan,Landed@Moho,Highlands,2.5,1,10,0,220,220,0
seismicScan,Landed@Moho,Midlands,2.5,1,10,0,220,220,0
seismicScan,Landed@Moho,MinorCraters,2.5,1,10,0,220,220,0
seismicScan,Landed@Moho,NorthPole,2.5,1,10,0,220,220,0
seismicScan,Landed@Moho,NorthernSinkhole,2.5,1,10,0,220,220,0
seismicScan,Landed@Moho,NorthernSinkholeRidge,2.5,1,10,0,220,220,0
seismicScan,Landed@Moho,SouthEasternLowlands,2.5,1,10,0,220,220,0
seismicScan,Landed@Moho,SouthPole,2.5,1,10,0,220,220,0
seismicScan,Landed@Moho,SouthWesternLowlands,2.5,1,10,0,220,220,0
seismicScan,Landed@Moho,WesternLowlands,2.5,1,10,0,220,220,0
seismicScan,Landed@Mun,Canyons,2.5,1,4,0,88,88,0
seismicScan,Landed@Mun,EastCrater,2.5,1,4,0,88,88,0
seismicScan,Landed@Mun,EastFarsideCrater,2.5,1,4,0,88,88,0
seismicScan,Landed@Mun,FarsideCrater,2.5,1,4,0,88,88,0
seismicScan,Landed@Mun,HighlandCraters,2.5,1,4,0,88,88,0
seismicScan,Landed@Mun,Highlands,2.5,1,4,0,88,88,0.00
seismicScan,Landed@Mun,MidlandCraters,2.5,1,4,0,88,88,0
seismicScan,Landed@Mun,Midlands,2.5,0.008264455,4,87.27273,88,0.727270000000004,99.17
seismicScan,Landed@Mun,NorthernBasin,2.5,0.004883506,4,87.57025,88,0.429749999999999,99.51
seismicScan,Landed@Mun,NorthwestCrater,2.5,1,4,0,88,88,0.00
seismicScan,Landed@Mun,PolarCrater,2.5,1,4,0,88,88,0
seismicScan,Landed@Mun,PolarLowlands,2.5,0.008264455,4,87.27273,88,0.727270000000004,99.17
seismicScan,Landed@Mun,Poles,2.5,0.008264455,4,87.27273,88,0.727270000000004,99.17
seismicScan,Landed@Mun,SouthwestCrater,2.5,0.008264455,4,87.27273,88,0.727270000000004,99.17
seismicScan,Landed@Mun,TwinCraters,2.5,1,4,0,88,88,0
seismicScan,Landed@Pol,Highlands,2.5,1,12,0,264,264,0
seismicScan,Landed@Pol,Lowlands,2.5,1,12,0,264,264,0
seismicScan,Landed@Pol,Midlands,2.5,1,12,0,264,264,0
seismicScan,Landed@Pol,Poles,2.5,1,12,0,264,264,0
seismicScan,Landed@Tylo,Highlands,2.5,1,12,0,264,264,0
seismicScan,Landed@Tylo,Lowlands,2.5,1,12,0,264,264,0
seismicScan,Landed@Tylo,MajorCrater,2.5,1,12,0,264,264,0
seismicScan,Landed@Tylo,Mara,2.5,1,12,0,264,264,0
seismicScan,Landed@Tylo,Midlands,2.5,1,12,0,264,264,0
seismicScan,Landed@Vall,Highlands,2.5,1,12,0,264,264,0
seismicScan,Landed@Vall,Lowlands,2.5,1,12,0,264,264,0
seismicScan,Landed@Vall,Midlands,2.5,1,12,0,264,264,0
seismicScan,Landed@Vall,Poles,2.5,1,12,0,264,264,0
surfaceSample,Landed@Bop,Peaks,1,1,12,0,480,480,0
surfaceSample,Landed@Bop,Poles,1,1,12,0,480,480,0
surfaceSample,Landed@Bop,Rodges,1,1,12,0,480,480,0
surfaceSample,Landed@Bop,Slopes,1,1,12,0,480,480,0
surfaceSample,Landed@Bop,Valley,1,1,12,0,480,480,0
surfaceSample,Landed@Dres,Canyons,1,1,8,0,320,320,0
surfaceSample,Landed@Dres,Highlands,1,1,8,0,320,320,0
surfaceSample,Landed@Dres,ImpactCraters,1,1,8,0,320,320,0
surfaceSample,Landed@Dres,ImpactEjecta,1,1,8,0,320,320,0
surfaceSample,Landed@Dres,Lowlands,1,1,8,0,320,320,0
surfaceSample,Landed@Dres,Midlands,1,1,8,0,320,320,0
surfaceSample,Landed@Dres,Poles,1,1,8,0,320,320,0
surfaceSample,Landed@Dres,Ridges,1,1,8,0,320,320,0
surfaceSample,Landed@Duna,Craters,1,1,8,0,320,320,0
surfaceSample,Landed@Duna,Highlands,1,1,8,0,320,320,0
surfaceSample,Landed@Duna,Lowlands,1,1,8,0,320,320,0
surfaceSample,Landed@Duna,Midlands,1,1,8,0,320,320,0
surfaceSample,Landed@Duna,Poles,1,1,8,0,320,320,0
surfaceSample,Landed@Eeloo,Craters,1,1,15,0,600,600,0
surfaceSample,Landed@Eeloo,Glaciers,1,1,15,0,600,600,0
surfaceSample,Landed@Eeloo,Highlands,1,1,15,0,600,600,0
surfaceSample,Landed@Eeloo,IceCanyons,1,1,15,0,600,600,0
surfaceSample,Landed@Eeloo,Lowlands,1,1,15,0,600,600,0
surfaceSample,Landed@Eeloo,Midlands,1,1,15,0,600,600,0
surfaceSample,Landed@Eeloo,Poles,1,1,15,0,600,600,0
surfaceSample,Landed@Eve,ExplodiumSea,1,1,8,0,320,320,0
surfaceSample,Landed@Eve,Highlands,1,1,8,0,320,320,0
surfaceSample,Landed@Eve,ImpactEjecta,1,1,8,0,320,320,0
surfaceSample,Landed@Eve,Lowlands,1,1,8,0,320,320,0
surfaceSample,Landed@Eve,Midlands,1,1,8,0,320,320,0
surfaceSample,Landed@Eve,Peaks,1,1,8,0,320,320,0
surfaceSample,Landed@Eve,Poles,1,1,8,0,320,320,0
surfaceSample,Splashed@Eve,ExplodiumSea,1,1,8,0,320,320,0
surfaceSample,Splashed@Eve,Highlands,1,1,8,0,320,320,0
surfaceSample,Splashed@Eve,ImpactEjecta,1,1,8,0,320,320,0
surfaceSample,Splashed@Eve,Lowlands,1,1,8,0,320,320,0
surfaceSample,Splashed@Eve,Midlands,1,1,8,0,320,320,0
surfaceSample,Splashed@Eve,Peaks,1,1,8,0,320,320,0
surfaceSample,Splashed@Eve,Poles,1,1,8,0,320,320,0
surfaceSample,Landed@Gilly,Highlands,1,1,9,0,360,360,0
surfaceSample,Landed@Gilly,Lowlands,1,1,9,0,360,360,0
surfaceSample,Landed@Gilly,Midlands,1,1,9,0,360,360,0
surfaceSample,Landed@Ike,CentralMountainRidge,1,1,8,0,320,320,0
surfaceSample,Landed@Ike,EasternMountainRidge,1,1,8,0,320,320,0
surfaceSample,Landed@Ike,Lowlands,1,1,8,0,320,320,0
surfaceSample,Landed@Ike,Midlands,1,1,8,0,320,320,0
surfaceSample,Landed@Ike,PolarLowlands,1,1,8,0,320,320,0
surfaceSample,Landed@Ike,SouthEasternMountainRange,1,1,8,0,320,320,0
surfaceSample,Landed@Ike,SouthPole,1,1,8,0,320,320,0
surfaceSample,Landed@Ike,WesternMountainRidge,1,1,8,0,320,320,0
surfaceSample,Landed@KSC,Administration,1,0.015625,0.3,11.8125,12,0.1875,98.44
surfaceSample,Landed@KSC,AstronautComplex,1,0.015625,0.3,11.8125,12,0.1875,98.44
surfaceSample,Landed@KSC,Crawlerway,1,0.015625,0.3,11.8125,12,0.1875,98.44
surfaceSample,Landed@KSC,FlagPole,1,0.25,0.3,9,12,3,75.00
surfaceSample,Landed@KSC,KSC,1,0.00390625,0.3,11.95313,12,0.0468700000000002,99.61
surfaceSample,Landed@KSC,LaunchPad,1,0.0009761651,0.3,11.98829,12,0.0117100000000008,99.90
surfaceSample,Landed@KSC,MissionControl,1,0.015625,0.3,11.8125,12,0.1875,98.44
surfaceSample,Landed@KSC,R&D,1,0.015625,0.3,11.8125,12,0.1875,98.44
surfaceSample,Landed@KSC,R&DCentralBuilding,1,0.0625,0.3,11.25,12,0.75,93.75
surfaceSample,Landed@KSC,R&DCornerLab,1,1,0.3,0,12,12,0
surfaceSample,Landed@KSC,R&DMainBuilding,1,0.25,0.3,9,12,3,75.00
surfaceSample,Landed@KSC,R&DObservatory,1,0.25,0.3,9,12,3,75.00
surfaceSample,Landed@KSC,R&DSideLab,1,0.25,0.3,9,12,3,75.00
surfaceSample,Landed@KSC,R&DSmallLab,1,0.0625,0.3,11.25,12,0.75,93.75
surfaceSample,Landed@KSC,R&DTanks,1,0.25,0.3,9,12,3,75.00
surfaceSample,Landed@KSC,R&DWindTunnel,1,1,0.3,0,12,12,0
surfaceSample,Landed@KSC,Runway,1,0.01328127,0.3,11.84062,12,0.159380000000001,98.67
surfaceSample,Landed@KSC,SPH,1,0.015625,0.3,11.8125,12,0.1875,98.44
surfaceSample,Landed@KSC,SPHMainBuilding,1,0.25,0.3,9,12,3,75.00
surfaceSample,Landed@KSC,SPHRoundTank,1,1,0.3,0,12,12,0
surfaceSample,Landed@KSC,SPHTanks,1,1,0.3,0,12,12,0
surfaceSample,Landed@KSC,SPHWaterTower,1,1,0.3,0,12,12,0
surfaceSample,Landed@KSC,TrackingStation,1,0.015625,0.3,11.8125,12,0.1875,98.44
surfaceSample,Landed@KSC,TrackingStationDishEast,1,1,0.3,0,12,12,0
surfaceSample,Landed@KSC,TrackingStationDishNorth,1,1,0.3,0,12,12,0
surfaceSample,Landed@KSC,TrackingStationHub,1,0.25,0.3,9,12,3,75.00
surfaceSample,Landed@KSC,TrackingStationSouth,1,1,0.3,0,12,12,0
surfaceSample,Landed@KSC,VAB,1,0.015625,0.3,11.8125,12,0.1875,98.44
surfaceSample,Landed@KSC,VABMainBuilding,1,0.015625,0.3,11.8125,12,0.1875,98.44
surfaceSample,Landed@KSC,VABPodMemorial,1,1,0.3,0,12,12,0
surfaceSample,Landed@KSC,VABRoundTank,1,1,0.3,0,12,12,0
surfaceSample,Landed@KSC,VABTanks,1,1,0.3,0,12,12,0
surfaceSample,Landed@Kerbin,Badlands,1,1,0.3,0,12,12,0.00
surfaceSample,Landed@Kerbin,Deserts,1,1,0.3,0,12,12,0.00
surfaceSample,Landed@Kerbin,Grasslands,1,0.0009765625,0.3,11.98828,12,0.0117200000000004,99.90
surfaceSample,Landed@Kerbin,Highlands,1,0.0002437433,0.3,11.99708,12,0.00291999999999959,99.98
surfaceSample,Landed@Kerbin,IceCaps,1,1,0.3,0,12,12,0.00
surfaceSample,Landed@Kerbin,Mountains,1,1,0.3,0,12,12,0.00
surfaceSample,Landed@Kerbin,Shores,1,0.015625,0.3,11.8125,12,0.1875,98.44
surfaceSample,Landed@Kerbin,Tundra,1,1,0.3,0,12,12,0.00
